"","date","id","prec","tair","tw","tmax","tmin","urmax","patm","pnmm","wd","wsmax","n","cc","evap","ur","ws"
"4703",1965-04-17 12:00:00,83743,0,23.9,21.6,NA,21.3,81,1013.1,NA,0,0,NA,3,NA,NA,NA
"4704",1965-04-17 18:00:00,83743,NA,26.2,23.1,NA,NA,76,1009.4,NA,9,6,NA,1,NA,NA,NA
"4705",1965-04-18 00:00:00,83743,NA,24.4,22.8,30.7,NA,86,1010.2,NA,0,0,9.4,0,2.7,70.5,2.766667
"4706",1965-04-18 12:00:00,83743,0,24.4,22.6,NA,21.8,85,1009.9,NA,0,0,NA,10,NA,NA,NA
"4707",1965-04-18 18:00:00,83743,NA,27.6,23.8,NA,NA,71,1005.9,NA,9,8.3,NA,1,NA,NA,NA
"4708",1965-04-19 00:00:00,83743,NA,26.7,21.7,27.9,NA,63,1005.4,NA,0,0,8,0,4.8,81,2.333333
"4709",1965-04-19 12:00:00,83743,0,24.9,23.1,NA,22.9,86,1010.8,NA,0,0,NA,3,NA,NA,NA
"4710",1965-04-19 18:00:00,83743,NA,26.7,23,NA,NA,72,1008,NA,9,7,NA,5,NA,NA,NA
"4711",1965-04-20 00:00:00,83743,NA,25.4,23.2,25.9,NA,83,1011,NA,0,0,0,10,3.3,85.75,2.333333
"4712",1965-04-20 12:00:00,83743,2.3,23.8,22.4,NA,22.6,88,1013.1,NA,0,0,NA,10,NA,NA,NA
"4713",1965-04-20 18:00:00,83743,NA,24.2,22.4,NA,NA,85,1011.2,NA,14,6,NA,10,NA,NA,NA
"4714",1965-04-21 00:00:00,83743,NA,24.2,22.4,31.1,NA,85,1013,NA,9,1,6,10,1.8,80,0
"4715",1965-04-21 12:00:00,83743,1.7,24.3,22.9,NA,22.9,88,1011.8,NA,0,0,NA,9,NA,NA,NA
"4716",1965-04-21 18:00:00,83743,NA,30,25.2,NA,NA,66,1006.7,NA,0,0,NA,10,NA,NA,NA
"4717",1965-04-22 00:00:00,83743,NA,24,22,26.5,NA,83,1010.8,NA,0,0,9.9,10,5.7,62.5,1.333333
"4718",1965-04-22 12:00:00,83743,12.5,25.1,19.2,NA,21.9,55,1016.7,NA,9,1,NA,4,NA,NA,NA
"4719",1965-04-22 18:00:00,83743,NA,25.8,19.1,NA,NA,51,1014.8,NA,14,3,NA,3,NA,NA,NA
"4720",1965-04-23 00:00:00,83743,NA,23,19.6,27.7,NA,72,1016.6,NA,0,0,9.8,8,5.3,68.5,3.333333
"4721",1965-04-23 12:00:00,83743,0,22.8,19.6,NA,19.7,73,1017.8,NA,0,0,NA,4,NA,NA,NA
"4722",1965-04-23 18:00:00,83743,NA,26.4,20.8,NA,NA,59,1013,NA,9,4,NA,7,NA,NA,NA
"4723",1965-04-24 00:00:00,83743,NA,22.7,19.2,28.9,NA,71,1014.8,NA,36,6,10.6,2,4.4,65,0.633333
"4724",1965-04-24 12:00:00,83743,0,22.3,20.1,NA,20,81,1013.8,NA,32,1.9,NA,3,NA,NA,NA
"4725",1965-04-24 18:00:00,83743,NA,28.8,21.4,NA,NA,49,1010.3,NA,0,0,NA,2,NA,NA,NA
"4726",1965-04-25 00:00:00,83743,NA,25.2,20.7,31.7,NA,65,1012,NA,0,0,10.4,0,4.2,60,1.266667
"4727",1965-04-25 12:00:00,83743,0,23.5,20.9,NA,20.8,78,1013.7,NA,0,0,NA,0,NA,NA,NA
"4728",1965-04-25 18:00:00,83743,NA,29.4,22.3,NA,NA,52,1010.2,NA,9,2.8,NA,1,NA,NA,NA
"4729",1965-04-26 00:00:00,83743,NA,25.6,19.6,33.6,NA,55,1012.4,NA,14,1,9.5,0,5.7,62,1.1
"4730",1965-04-26 12:00:00,83743,0,24.1,21.8,NA,21.3,80,1011.4,NA,32,3.3,NA,8,NA,NA,NA
"4731",1965-04-26 18:00:00,83743,NA,33.1,24.3,NA,NA,46,1002.9,NA,0,0,NA,5,NA,NA,NA
"4732",1965-04-27 00:00:00,83743,NA,27.5,22.1,27.8,NA,61,1009.4,NA,0,0,0,0,5,85,0.666667
"4733",1965-04-27 12:00:00,83743,0.5,24.2,22.9,NA,21.6,89,1013,NA,0,0,NA,10,NA,NA,NA
"4734",1965-04-27 18:00:00,83743,NA,23.1,21.4,NA,NA,85,1012,NA,5,2,NA,10,NA,NA,NA
"4735",1965-04-28 00:00:00,83743,NA,22.7,20.8,28.6,NA,83,1013.6,NA,0,0,6,10,2.1,75.5,0.566667
"4736",1965-04-28 12:00:00,83743,2.2,23.3,21.2,NA,21.9,83,1010.8,NA,5,1.7,NA,10,NA,NA,NA
"4737",1965-04-28 18:00:00,83743,NA,28.2,24.2,NA,NA,71,1003.2,NA,0,0,NA,9,NA,NA,NA
"4738",1965-04-29 00:00:00,83743,NA,26,22.7,26,NA,74,1005,NA,0,0,1,10,2.5,86,3.333333
"4739",1965-04-29 12:00:00,83743,17,22.7,21.6,NA,21.5,90,1006.8,NA,0,0,NA,10,NA,NA,NA
"4740",1965-04-29 18:00:00,83743,NA,24.6,22.4,NA,NA,82,1005.2,NA,23,6,NA,10,NA,NA,NA
"4741",1965-04-30 00:00:00,83743,NA,23.6,22,26.7,NA,86,1009.1,NA,9,4,1.4,10,1.9,90.25,0
"4742",1965-04-30 12:00:00,83743,0.9,23.7,22.2,NA,21,87,1012,NA,0,0,NA,10,NA,NA,NA
"4743",1965-04-30 18:00:00,83743,NA,25.9,23.6,NA,NA,82,1010.3,NA,0,0,NA,10,NA,NA,NA
"4744",1965-05-01 00:00:00,83743,NA,21.7,21.3,25.7,NA,96,1014.7,NA,0,0,1.2,10,1.6,89.5,0
"4745",1965-05-01 12:00:00,83743,41.6,23.7,22.1,NA,21.5,86,1014.7,NA,0,0,NA,10,NA,NA,NA
"4746",1965-05-01 18:00:00,83743,NA,24.4,23,NA,NA,88,1011.8,NA,0,0,NA,10,NA,NA,NA
"4747",1965-05-02 00:00:00,83743,NA,24.2,23.2,26.3,NA,92,1012.8,NA,0,0,3.7,0,1,76.75,1.1
"4748",1965-05-02 12:00:00,83743,0.3,24.1,23,NA,22.6,90,1014.6,NA,0,0,NA,10,NA,NA,NA
"4749",1965-05-02 18:00:00,83743,NA,25.6,20.8,NA,NA,63,1011.8,NA,14,3.3,NA,8,NA,NA,NA
"4750",1965-05-03 00:00:00,83743,NA,23.8,21,25.8,NA,77,1013.5,NA,0,0,6.6,10,4,72.75,1.5
"4751",1965-05-03 12:00:00,83743,0,24.2,21.2,NA,22.2,76,1013.6,NA,0,0,NA,9,NA,NA,NA
"4752",1965-05-03 18:00:00,83743,NA,24.8,21.2,NA,NA,71,1011.2,NA,14,4.5,NA,5,NA,NA,NA
"4753",1965-05-04 00:00:00,83743,NA,23.2,19.7,25.3,NA,72,1014.7,NA,0,0,7.6,6,4,72.25,1.666667
"4754",1965-05-04 12:00:00,83743,0,23.6,20.8,NA,20.6,76,1016,NA,0,0,NA,5,NA,NA,NA
"4755",1965-05-04 18:00:00,83743,NA,24.3,20.1,NA,NA,67,1013.9,NA,14,2,NA,7,NA,NA,NA
"4756",1965-05-05 00:00:00,83743,NA,23.5,20.3,26.1,NA,73,1017,NA,9,3,9.3,10,3.5,78.5,2.533333
"4757",1965-05-05 12:00:00,83743,0,23.7,21.4,NA,20.9,80,1017.8,NA,0,0,NA,4,NA,NA,NA
"4758",1965-05-05 18:00:00,83743,NA,26,22.6,NA,NA,74,1014.4,NA,9,4.6,NA,8,NA,NA,NA
"4759",1965-05-06 00:00:00,83743,NA,23,20.6,29.8,NA,80,1015.2,NA,9,3,9.6,0,3.3,74.25,0
"4760",1965-05-06 12:00:00,83743,0,24.1,21.4,NA,20.9,77,1015.1,NA,0,0,NA,2,NA,NA,NA
"4761",1965-05-06 18:00:00,83743,NA,28.3,23.3,NA,NA,64,1010.7,NA,0,0,NA,1,NA,NA,NA
"4762",1965-05-07 00:00:00,83743,NA,25,22.2,30.3,NA,78,1011.8,NA,0,0,7.4,8,3.1,74.75,0.7
"4763",1965-05-07 12:00:00,83743,0,24.4,21.8,NA,22,78,1011.9,NA,32,2.1,NA,10,NA,NA,NA
"4764",1965-05-07 18:00:00,83743,NA,30.2,24.2,NA,NA,59,1008.6,NA,0,0,NA,9,NA,NA,NA
"4765",1965-05-08 00:00:00,83743,NA,24.8,22.5,26.9,NA,81,1011.8,NA,0,0,8.7,0,3.1,79.5,2.1
"4766",1965-05-08 12:00:00,83743,0,23.8,21.7,NA,21,83,1013.1,NA,0,0,NA,9,NA,NA,NA
"4767",1965-05-08 18:00:00,83743,NA,26,21.1,NA,NA,63,1009.9,NA,14,4.3,NA,10,NA,NA,NA
"4768",1965-05-09 00:00:00,83743,NA,23.8,22.1,27.4,NA,86,1012.3,NA,9,2,8.4,0,2.8,79.5,1.9
"4769",1965-05-09 12:00:00,83743,0,24,22.3,NA,22.3,85,1013.2,NA,0,0,NA,5,NA,NA,NA
"4770",1965-05-09 18:00:00,83743,NA,26.6,23.6,NA,NA,77,1008.6,NA,14,5.7,NA,0,NA,NA,NA
"4771",1965-05-10 00:00:00,83743,NA,26.1,23.4,32.8,NA,78,1010.2,NA,0,0,7.9,4,2.5,63.75,0
"4772",1965-05-10 12:00:00,83743,0,26.2,23.3,NA,23.7,77,1009.4,NA,0,0,NA,10,NA,NA,NA
"4773",1965-05-10 18:00:00,83743,NA,32.4,24.6,NA,NA,50,1005.6,NA,0,0,NA,10,NA,NA,NA
"4774",1965-05-11 00:00:00,83743,NA,28.4,23.4,28.4,NA,64,1007.4,NA,0,0,0,0,4.1,89.5,1
"4775",1965-05-11 12:00:00,83743,0,25.1,23.4,NA,21.8,86,1009.9,NA,0,0,NA,10,NA,NA,NA
"4776",1965-05-11 18:00:00,83743,NA,23.6,22,NA,NA,86,1009.6,NA,0,0,NA,10,NA,NA,NA
"4777",1965-05-12 00:00:00,83743,NA,21.8,21,25.1,NA,93,1012.8,NA,9,3,1.1,10,2,81.25,1.433333
"4778",1965-05-12 12:00:00,83743,17.6,22.2,21.2,NA,21.5,91,1014,NA,0,0,NA,10,NA,NA,NA
"4779",1965-05-12 18:00:00,83743,NA,24.2,20.8,NA,NA,72,1011,NA,9,4.3,NA,10,NA,NA,NA
"4780",1965-05-13 00:00:00,83743,NA,23,20.8,29,NA,81,1011.8,NA,0,0,5.2,10,2.6,78.25,0
"4781",1965-05-13 12:00:00,83743,0.4,24.8,21.6,NA,21.5,74,1010.2,NA,0,0,NA,4,NA,NA,NA
"4782",1965-05-13 18:00:00,83743,NA,28.2,23.7,NA,NA,67,1006,NA,0,0,NA,9,NA,NA,NA
"4783",1965-05-14 00:00:00,83743,NA,24.4,22.8,32.6,NA,86,1008.8,NA,0,0,6.7,4,2.2,66.75,2.433333
"4784",1965-05-14 12:00:00,83743,0,23.6,22.4,NA,22,90,1006.6,NA,5,2.5,NA,2,NA,NA,NA
"4785",1965-05-14 18:00:00,83743,NA,32.3,23.8,NA,NA,47,1002.4,NA,32,4.8,NA,8,NA,NA,NA
"4786",1965-05-15 00:00:00,83743,NA,28,23.2,28,NA,65,1004.3,NA,0,0,1.7,9,5.1,76.75,1.8
"4787",1965-05-15 12:00:00,83743,0,24.6,22.6,NA,23.7,84,1010,NA,32,1.3,NA,10,NA,NA,NA
"4788",1965-05-15 18:00:00,83743,NA,26.9,22.7,NA,NA,69,1008.3,NA,9,2.1,NA,9,NA,NA,NA
"4789",1965-05-16 00:00:00,83743,NA,24.5,21.7,25.2,NA,77,1011,NA,14,2,0.1,10,2.6,87,1.5
"4790",1965-05-16 12:00:00,83743,36,22.4,21.2,NA,21.3,90,1015.9,NA,27,1.5,NA,10,NA,NA,NA
"4791",1965-05-16 18:00:00,83743,NA,24.5,21.4,NA,NA,74,1013.1,NA,0,0,NA,10,NA,NA,NA
"4792",1965-05-17 00:00:00,83743,NA,21.8,20.9,22.3,NA,92,1014.3,NA,14,3,0,10,1.8,89.25,1.633333
"4793",1965-05-17 12:00:00,83743,5.7,20.5,19.5,NA,19.3,90,1016.3,NA,14,3.1,NA,10,NA,NA,NA
"4794",1965-05-17 18:00:00,83743,NA,20.4,19.2,NA,NA,89,1014.7,NA,0,0,NA,10,NA,NA,NA
"4795",1965-05-18 00:00:00,83743,NA,20,18.8,22.2,NA,89,1015.9,NA,5,1.8,0.9,10,1.4,88,1.7
"4796",1965-05-18 12:00:00,83743,5.9,19.6,18.7,NA,19.4,92,1015.6,NA,36,2.9,NA,10,NA,NA,NA
"4797",1965-05-18 18:00:00,83743,NA,22.1,19.9,NA,NA,80,1011.4,NA,9,2.2,NA,9,NA,NA,NA
"4798",1965-05-19 00:00:00,83743,NA,21.1,20,21.1,NA,90,1013.2,NA,0,0,0,10,1,91.75,4.3
"4799",1965-05-19 12:00:00,83743,30.9,19.7,19,NA,18.3,94,1014.3,NA,18,8.9,NA,10,NA,NA,NA
"4800",1965-05-19 18:00:00,83743,NA,19.8,18.2,NA,NA,85,1014.2,NA,14,4,NA,10,NA,NA,NA
"4801",1965-05-20 00:00:00,83743,NA,18.4,17.8,23.1,NA,94,1016.7,NA,0,0,7.3,10,1,81.75,2.366667
"4802",1965-05-20 12:00:00,83743,13.3,20.1,18.6,NA,17.7,86,1018.6,NA,5,1,NA,10,NA,NA,NA
"4803",1965-05-20 18:00:00,83743,NA,22.1,19.5,NA,NA,77,1015.4,NA,9,4.1,NA,9,NA,NA,NA
"4804",1965-05-21 00:00:00,83743,NA,20.6,18.6,27,NA,82,1016.7,NA,9,2,9.4,10,2.8,76,0
"4805",1965-05-21 12:00:00,83743,0,22.2,19.4,NA,19.3,76,1015.4,NA,0,0,NA,2,NA,NA,NA
"4806",1965-05-21 18:00:00,83743,NA,26.8,21.8,NA,NA,62,1011.2,NA,0,0,NA,0,NA,NA,NA
"4807",1965-05-22 00:00:00,83743,NA,23.8,21.8,26.6,NA,83,1012,NA,0,0,8.2,0,2.8,74.5,0.866667
"4808",1965-05-22 12:00:00,83743,0,23,21,NA,20.6,83,1013.6,NA,0,0,NA,2,NA,NA,NA
"4809",1965-05-22 18:00:00,83743,NA,25.7,22,NA,NA,71,1010.8,NA,18,2.6,NA,2,NA,NA,NA
"4810",1965-05-23 00:00:00,83743,NA,22.8,19.5,24,NA,72,1013.2,NA,0,0,3.7,10,4,65.25,1
"4811",1965-05-23 12:00:00,83743,7.3,21.2,17.5,NA,20.4,68,1014.8,NA,0,0,NA,10,NA,NA,NA
"4812",1965-05-23 18:00:00,83743,NA,23.3,18.2,NA,NA,59,1012.3,NA,9,1,NA,3,NA,NA,NA
"4813",1965-05-24 00:00:00,83743,NA,21.3,17.5,23.9,NA,67,1015.4,NA,18,2,9.5,10,4.2,61,2
"4814",1965-05-24 12:00:00,83743,0,22,16.9,NA,19.2,57,1017.1,NA,0,0,NA,6,NA,NA,NA
"4815",1965-05-24 18:00:00,83743,NA,21.8,16.3,NA,NA,53,1015.4,NA,14,6,NA,1,NA,NA,NA
"4816",1965-05-25 00:00:00,83743,NA,19.2,15.6,23,NA,67,1017.2,NA,0,0,9,0,4,72.25,1.833333
"4817",1965-05-25 12:00:00,83743,0,19.2,16,NA,16.6,70,1019.1,NA,32,2.5,NA,3,NA,NA,NA
"4818",1965-05-25 18:00:00,83743,NA,22.4,18.5,NA,NA,67,1014.7,NA,14,3,NA,1,NA,NA,NA
"4819",1965-05-26 00:00:00,83743,NA,20.4,17.8,23.9,NA,76,1016.4,NA,0,0,7.5,0,3.2,76.75,1.6
"4820",1965-05-26 12:00:00,83743,0,18.2,17.1,NA,16.9,89,1015.8,NA,0,0,NA,9,NA,NA,NA
"4821",1965-05-26 18:00:00,83743,NA,23.7,19.5,NA,NA,66,1012.6,NA,14,3.8,NA,0,NA,NA,NA
"4822",1965-05-27 00:00:00,83743,NA,21.8,19,27,NA,76,1013.6,NA,36,1,8.9,0,2.6,64.25,0.666667
"4823",1965-05-27 12:00:00,83743,0,20.5,18.6,NA,18.2,83,1015.6,NA,36,2,NA,3,NA,NA,NA
"4824",1965-05-27 18:00:00,83743,NA,26.3,21.3,NA,NA,62,1013.1,NA,0,0,NA,1,NA,NA,NA
"4825",1965-05-28 00:00:00,83743,NA,23.1,17.8,25.7,NA,56,1015.2,NA,0,0,9.3,0,3.1,77.75,1
"4826",1965-05-28 12:00:00,83743,0,21.2,19,NA,18.7,80,1017.1,NA,0,0,NA,0,NA,NA,NA
"4827",1965-05-28 18:00:00,83743,NA,24.5,20.6,NA,NA,69,1019.8,NA,14,3,NA,3,NA,NA,NA
"4828",1965-05-29 00:00:00,83743,NA,22.2,20,25.7,NA,81,1017.8,NA,0,0,9.4,3,3.3,76.25,2.433333
"4829",1965-05-29 12:00:00,83743,0,21.4,19,NA,19.3,79,1018.8,NA,36,3.2,NA,2,NA,NA,NA
"4830",1965-05-29 18:00:00,83743,NA,25.1,20,NA,NA,60,1016.2,NA,18,4.1,NA,2,NA,NA,NA
"4831",1965-05-30 00:00:00,83743,NA,23,21,25.4,NA,83,1018.2,NA,0,0,9.2,0,2.9,78.75,1.666667
"4832",1965-05-30 12:00:00,83743,0,20.9,19.2,NA,18.7,85,1019.9,NA,0,0,NA,3,NA,NA,NA
"4833",1965-05-30 18:00:00,83743,NA,24.6,20.4,NA,NA,66,1016.8,NA,14,5,NA,1,NA,NA,NA
"4834",1965-05-31 00:00:00,83743,NA,23,20.9,27.1,NA,82,1018,NA,0,0,8.1,0,2.7,80.25,1.666667
"4835",1965-05-31 12:00:00,83743,0,20.8,19.4,NA,18.9,87,1018.8,NA,0,0,NA,3,NA,NA,NA
"4836",1965-05-31 18:00:00,83743,NA,25.1,20.5,NA,NA,64,1016.2,NA,14,5,NA,1,NA,NA,NA
"4837",1965-06-01 00:00:00,83743,NA,23.1,21.4,26.3,NA,85,1018,NA,0,0,8.2,0,2.6,78,2.966667
"4838",1965-06-01 12:00:00,83743,0,21.2,20,NA,19.9,89,1020,NA,32,3.9,NA,10,NA,NA,NA
"4839",1965-06-01 18:00:00,83743,NA,25.9,21.4,NA,NA,65,1017.4,NA,9,5,NA,3,NA,NA,NA
"4840",1965-06-02 00:00:00,83743,NA,24,21.5,28.6,NA,79,1017.9,NA,0,0,8.7,0,2.3,80,0.866667
"4841",1965-06-02 12:00:00,83743,0,22.5,21.1,NA,20.9,88,1019,NA,0,0,NA,8,NA,NA,NA
"4842",1965-06-02 18:00:00,83743,NA,26.6,22.6,NA,NA,70,1014.3,NA,9,2.6,NA,8,NA,NA,NA
"4843",1965-06-03 00:00:00,83743,NA,24.3,22,25.9,NA,81,1015.9,NA,0,0,3.1,6,2.6,84,3.333333
"4844",1965-06-03 12:00:00,83743,1.5,22.6,21.4,NA,21.5,89,1017.1,NA,0,0,NA,10,NA,NA,NA
"4845",1965-06-03 18:00:00,83743,NA,24.8,22.2,NA,NA,79,1012.7,NA,14,5,NA,6,NA,NA,NA
"4846",1965-06-04 00:00:00,83743,NA,22.9,21,28.8,NA,84,1013.9,NA,14,5,4.3,10,1.8,77.5,1.6
"4847",1965-06-04 12:00:00,83743,0,23.4,21.6,NA,21.7,85,1014,NA,32,3.6,NA,10,NA,NA,NA
"4848",1965-06-04 18:00:00,83743,NA,27.1,22.1,NA,NA,63,1011.8,NA,0,0,NA,9,NA,NA,NA
"4849",1965-06-05 00:00:00,83743,NA,23.2,21,24,NA,81,1014.8,NA,14,1.2,6.1,7,3.3,82,3.3
"4850",1965-06-05 12:00:00,83743,14.8,21.2,20.2,NA,19.1,91,1019,NA,32,4,NA,10,NA,NA,NA
"4851",1965-06-05 18:00:00,83743,NA,23.9,20.3,NA,NA,71,1016.8,NA,9,4.9,NA,5,NA,NA,NA
"4852",1965-06-06 00:00:00,83743,NA,21.8,19.9,24.4,NA,83,1019.1,NA,5,1,8.8,10,3,76.25,3.4
"4853",1965-06-06 12:00:00,83743,1,22,19.9,NA,20.3,81,1020.3,NA,0,0,NA,3,NA,NA,NA
"4854",1965-06-06 18:00:00,83743,NA,23.6,20.2,NA,NA,72,1017.4,NA,9,7.2,NA,4,NA,NA,NA
"4855",1965-06-07 00:00:00,83743,NA,22,19.2,24.8,NA,76,1019.9,NA,9,3,6.8,10,3.9,74,2.766667
"4856",1965-06-07 12:00:00,83743,0,22.1,18.7,NA,20,71,1021,NA,36,1.8,NA,8,NA,NA,NA
"4857",1965-06-07 18:00:00,83743,NA,23.9,20.3,NA,NA,71,1017.2,NA,14,5.3,NA,7,NA,NA,NA
"4858",1965-06-08 00:00:00,83743,NA,21.3,18.6,26.2,NA,77,1018.6,NA,14,1.2,6.5,7,3.2,76.5,0.4
"4859",1965-06-08 12:00:00,83743,0,20.6,19,NA,19.1,86,1017.4,NA,32,1.2,NA,9,NA,NA,NA
"4860",1965-06-08 18:00:00,83743,NA,25.9,21.1,NA,NA,64,1013.4,NA,0,0,NA,10,NA,NA,NA
"4861",1965-06-09 00:00:00,83743,NA,23.2,20.6,28.6,NA,78,1014.1,NA,0,0,5.8,10,2.9,76.5,1.833333
"4862",1965-06-09 12:00:00,83743,0,22,20,NA,20.7,82,1016.7,NA,0,0,NA,10,NA,NA,NA
"4863",1965-06-09 18:00:00,83743,NA,26.8,21.4,NA,NA,58,1013.5,NA,9,3.4,NA,6,NA,NA,NA
"4864",1965-06-10 00:00:00,83743,NA,23.2,21.2,27.3,NA,83,1016.2,NA,32,2.1,5.2,7,4.1,80.25,0
"4865",1965-06-10 12:00:00,83743,0,22.8,21,NA,20.1,85,1016.2,NA,0,0,NA,10,NA,NA,NA
"4866",1965-06-10 18:00:00,83743,NA,27,22.1,NA,NA,64,1012.7,NA,0,0,NA,8,NA,NA,NA
"4867",1965-06-11 00:00:00,83743,NA,23.4,21.8,27.4,NA,86,1014.8,NA,0,0,6.3,6,2,72.25,1.833333
"4868",1965-06-11 12:00:00,83743,0,21.8,20.7,NA,20.3,91,1015.4,NA,0,0,NA,10,NA,NA,NA
"4869",1965-06-11 18:00:00,83743,NA,26.9,20.9,NA,NA,56,1012.8,NA,14,5.5,NA,9,NA,NA,NA
"4870",1965-06-12 00:00:00,83743,NA,24,20.5,24.8,NA,71,1015.9,NA,0,0,0.2,10,3.5,84.25,1.666667
"4871",1965-06-12 12:00:00,83743,0.8,22.1,21,NA,20.5,90,1016.6,NA,0,0,NA,10,NA,NA,NA
"4872",1965-06-12 18:00:00,83743,NA,23,20.5,NA,NA,79,1015.1,NA,14,5,NA,10,NA,NA,NA
"4873",1965-06-13 00:00:00,83743,NA,22.6,20.8,24.6,NA,84,1016.6,NA,0,0,4.3,10,1.9,84,3.566667
"4874",1965-06-13 12:00:00,83743,0.3,22.1,20.1,NA,20.7,82,1019.1,NA,14,3.4,NA,9,NA,NA,NA
"4875",1965-06-13 18:00:00,83743,NA,23.5,21.1,NA,NA,80,1017,NA,9,5.3,NA,5,NA,NA,NA
"4876",1965-06-14 00:00:00,83743,NA,22.3,20.7,26.1,NA,87,1019.1,NA,9,2,7.2,10,2.2,81.25,1.333333
"4877",1965-06-14 12:00:00,83743,0,22.2,20.6,NA,21.3,86,1020,NA,0,0,NA,9,NA,NA,NA
"4878",1965-06-14 18:00:00,83743,NA,25,21.9,NA,NA,75,1015.9,NA,9,4,NA,6,NA,NA,NA
"4879",1965-06-15 00:00:00,83743,NA,22,20,26.3,NA,82,1016.7,NA,0,0,7,2,2.4,81.75,0
"4880",1965-06-15 12:00:00,83743,0,21.3,20.1,NA,20.1,89,1016.3,NA,0,0,NA,9,NA,NA,NA
"4881",1965-06-15 18:00:00,83743,NA,25.7,21.6,NA,NA,68,1013.2,NA,0,0,NA,9,NA,NA,NA
"4882",1965-06-16 00:00:00,83743,NA,23.4,21.6,25.4,NA,85,1015.8,NA,0,0,2.2,7,2.3,83,1.833333
"4883",1965-06-16 12:00:00,83743,0,22.4,20.8,NA,20.1,86,1018.2,NA,0,0,NA,9,NA,NA,NA
"4884",1965-06-16 18:00:00,83743,NA,24.6,21.4,NA,NA,74,1015.9,NA,9,3.5,NA,10,NA,NA,NA
"4885",1965-06-17 00:00:00,83743,NA,22.4,20.7,25.5,NA,86,1018.6,NA,14,2,5.6,7,1.9,86.75,2
"4886",1965-06-17 12:00:00,83743,0,21.1,20.3,NA,20.5,92,1019.5,NA,36,1.2,NA,10,NA,NA,NA
"4887",1965-06-17 18:00:00,83743,NA,24.1,21.6,NA,NA,79,1017.2,NA,9,4.8,NA,6,NA,NA,NA
"4888",1965-06-18 00:00:00,83743,NA,22.4,21,25.3,NA,88,1018.6,NA,0,0,7.4,4,2,83.75,3.333333
"4889",1965-06-18 12:00:00,83743,0,22.8,20.9,NA,20.7,84,1019,NA,0,0,NA,6,NA,NA,NA
"4890",1965-06-18 18:00:00,83743,NA,24,21.5,NA,NA,79,1017.5,NA,9,8,NA,5,NA,NA,NA
"4891",1965-06-19 00:00:00,83743,NA,22.5,20.9,25.5,NA,86,1019.1,NA,9,2,8.7,2,2.2,80.5,2.333333
"4892",1965-06-19 12:00:00,83743,0,22,20.8,NA,20.7,89,1020,NA,0,0,NA,4,NA,NA,NA
"4893",1965-06-19 18:00:00,83743,NA,23.9,20.9,NA,NA,75,1018.4,NA,14,5,NA,3,NA,NA,NA
"4894",1965-06-20 00:00:00,83743,NA,22.4,20,23.9,NA,79,1019.9,NA,14,2,8.4,8,2.4,79.25,1.666667
"4895",1965-06-20 12:00:00,83743,0,20.9,19.4,NA,18.4,86,1021.5,NA,0,0,NA,3,NA,NA,NA
"4896",1965-06-20 18:00:00,83743,NA,23.8,20,NA,NA,69,1019.5,NA,14,4,NA,4,NA,NA,NA
"4897",1965-06-21 00:00:00,83743,NA,22.1,20,25.5,NA,81,1021.5,NA,9,1,8.8,8,2.3,78.25,2.666667
"4898",1965-06-21 12:00:00,83743,0,21.4,19.9,NA,19.3,86,1022.7,NA,0,0,NA,9,NA,NA,NA
"4899",1965-06-21 18:00:00,83743,NA,23.7,20.5,NA,NA,73,1019.8,NA,14,5,NA,6,NA,NA,NA
"4900",1965-06-22 00:00:00,83743,NA,22.4,19.8,25.7,NA,77,1021.5,NA,5,3,7.1,8,2.4,77.75,2.333333
"4901",1965-06-22 12:00:00,83743,0,20.2,19,NA,19.3,89,1021.1,NA,0,0,NA,10,NA,NA,NA
"4902",1965-06-22 18:00:00,83743,NA,25.1,20.5,NA,NA,64,1017.5,NA,9,5,NA,1,NA,NA,NA
"4903",1965-06-23 00:00:00,83743,NA,22.2,19.8,25.6,NA,79,1018.6,NA,5,2,8.3,0,2.9,69,0.533333
"4904",1965-06-23 12:00:00,83743,0,21.5,19.5,NA,18.8,82,1017.8,NA,0,0,NA,4,NA,NA,NA
"4905",1965-06-23 18:00:00,83743,NA,24.3,19.2,NA,NA,60,1014.2,NA,9,1.6,NA,9,NA,NA,NA
"4906",1965-06-24 00:00:00,83743,NA,23.8,19.7,25.7,NA,67,1015.9,NA,0,0,6.9,0,3.5,76.5,1.933333
"4907",1965-06-24 12:00:00,83743,0,21.5,18.9,NA,19.7,77,1017,NA,0,0,NA,10,NA,NA,NA
"4908",1965-06-24 18:00:00,83743,NA,24,20.7,NA,NA,73,1014,NA,9,5.8,NA,9,NA,NA,NA
"4909",1965-06-25 00:00:00,83743,NA,23.2,20.6,25.3,NA,78,1016.6,NA,0,0,5,7,2.7,79.5,2.266667
"4910",1965-06-25 12:00:00,83743,0,21.9,20.2,NA,20.3,85,1018,NA,0,0,NA,9,NA,NA,NA
"4911",1965-06-25 18:00:00,83743,NA,24,21.2,NA,NA,77,1016,NA,14,6.8,NA,8,NA,NA,NA
"4912",1965-06-26 00:00:00,83743,NA,23,20.4,24.7,NA,78,1018.7,NA,0,0,2.9,4,2.2,82,2.8
"4913",1965-06-26 12:00:00,83743,0,21.1,20,NA,20.7,90,1021.5,NA,32,3.5,NA,10,NA,NA,NA
